DateTimePhoto;Code_exp;Code_lieu;Phone;TypeNetwork_Fixed;real_lat;real_lon;photo_lat;photo_lon;distance;angle
2020:01:12 14:13:52;N18S7;FRBD;Standard;4G;None;None;None;None;None;None
2020:01:12 14:18:13;N18E7;FRBD;Experimental;3G;47.01961111;6.904538889;47.020556;6.899722;380.98362691995067;286.05420754431464
2020:01:12 14:37:36;N18E8;FFBO;Experimental;3G;47.01455556;6.908419444;47.016667;6.905278;334.88946646188674;314.5917245931785
2020:01:12 14:38:09;N18S8;FFBO;Standard;4G;47.01455556;6.908419444;47.015556;6.907222;143.7341105332829;320.78373588883414
2020:01:12 14:58:45;N18E9;CRFO;Experimental;3G;47.01142222;6.906258333;47.0125;6.903056;271.38478403643916;296.2722430155194
2020:01:12 14:59:47;N18S9;CRFO;Standard;4G;47.01142222;6.906258333;47.011389;6.906111;11.796190324700772;251.70199424799566
2020:01:12 15:18:24;N18E10;CRCH;Experimental;3G;47.007325;6.903783333;47.0125;6.903056;577.9625166964973;354.5260239586901
2020:01:12 15:18:56;N18S10;CRCH;Standard;4G;47.007325;6.903783333;47.011944;6.902778;519.1584369894202;351.5586453363846
2020:01:12 15:55:18;N18E11;SPON;Experimental;3G;46.99013056;6.908894444;46.991389;6.911111;219.09422115540488;50.2275728027127
2020:01:12 15:56:16;N18S11;SPON;Standard;4G;None;None;None;None;None;None
2020:01:12 16:15:24;N18E12;GORG;Experimental;3G;46.98966944;6.911566667;46.991389;6.911111;194.28172099933545;349.7542924993398
2020:01:12 16:16:01;N18S12;GORG;Standard;4G;None;None;None;None;None;None
2020:01:18 09:47:47;N19E1;GALO;Experimental;3G;47.05758611;6.746161111;47.056389;6.746667;138.52392841431853;163.93873456189476
2020:01:18 09:48:43;N19S1;GALO;Standard;4G;47.05758611;6.746161111;47.055833;6.745278;206.1223327293452;198.94176450807868
2020:01:18 10:16:36;N19E2;BCEC;Experimental;3G;47.0621;6.745227778;47055.0;6.748611;nan;180.00186897662832
2020:01:18 10:17:05;N19S2;BCEC;Standard;4G;None;None;None;None;None;None
2020:01:18 10:43:36;N19E3;SAAB;Experimental;3G;47.07007778;6.751058333;47.054722;6.748611;1717.227623242771;186.19704310057676
2020:01:18 10:44:19;N19S3;SAAB;Standard;4G;None;None;None;None;None;None
2020:01:18 11:01:37;N19E4;CCHP;Experimental;3G;47.07184722;6.749775;47.054722;6.748611;1905.898601273657;182.65135305131744
2020:01:18 11:01:59;N19S4;CCHP;Standard;4G;None;None;None;None;None;None
2020:01:18 11:31:06;N19E5;FERM;Experimental;3G;47.08025;6.75442;47.0775;6.783889;2258.7790758513274;97.79203852585874
2020:01:18 11:31:38;N19S5;FERM;Standard;4G;47.08025;6.75442;47.075833;6.779444;1962.8670892370417;104.52171245554393
2020:01:18 12:13:12;N19E6;CHOU;Experimental;3G;None;None;None;None;None;None
2020:01:18 12:13:41;N19S6;CHOU;Standard;4G;None;None;None;None;None;None
2020:01:18 13:21:15;N19E7;MAIL;Experimental;3G;None;None;None;None;None;None
2020:01:18 13:21:42;N19S7;MAIL;Standard;4G;None;None;None;None;None;None
2020:01:18 13:56:52;N19E8;VREV;Experimental;3G;47.10425;6.803947222;47.097778;6.833056;2323.911096771173;108.07783808267811
2020:01:18 13:57:20;N19S8;VREV;Standard;4G;47.10425;6.803947222;47.161389;6.93;11480.792271675926;56.27773710020722
2020:01:18 14:21:37;N19E9;CRET;Experimental;3G;None;None;None;None;None;None
2020:01:18 14:21:59;N19S9;CRET;Standard;4G;None;None;None;None;None;None
2020:01:18 14:59:53;N19E10;GACH;Experimental;3G;47.09890278;6.825008333;47.098056;6.823611;141.82778367260804;228.32492952552113
2020:01:18 15:00:52;N19S10;GACH;Standard;4G;47.09890278;6.825008333;47.098889;6825.0;1651451.2333949776;278.0385980440315
2020:01:19 09:40:04;N20E1;GALO;Experimental;4G;47.05758611;6.746161111;47.056111;6.746667;168.43471981456722;166.84900119397378
2020:01:19 09:40:41;N20S1;GALO;Standard;4G;None;None;None;None;None;None
2020:01:19 10:08:47;N20E2;BCEC;Experimental;4G;47.0621;6.745227778;47.052222;6.749444;1143.9218310249146;163.78479418067695
2020:01:19 10:09:22;N20S2;BCEC;Standard;4G;None;None;None;None;None;None
2020:01:19 10:37:57;N20E3;SAAB;Experimental;4G;47.07007778;6.751058333;47.058611;6.744722;1362.6315869339164;200.62894503953171
2020:01:19 10:38:22;N20S3;SAAB;Standard;4G;None;None;None;None;None;None
2020:01:19 10:56:25;N20S4;CCHP;Standard;4G;None;None;None;None;None;None
2020:01:19 10:57:31;N20E4;CCHP;Experimental;4G;47.07184722;6.749775;47.058611;6.744722;1520.7377933258963;194.57813808805471
2020:01:19 11:29:28;N20E5;FERM;Experimental;4G;47.08025;6.75442;47.0775;6.783889;2258.7790758513274;97.79203852585874
2020:01:19 11:29:53;N20S5;FERM;Standard;4G;None;None;None;None;None;None
2020:01:19 12:16:14;N20E6;CHOU;Experimental;4G;None;None;None;None;None;None
2020:01:19 12:16:48;N20S6;CHOU;Standard;4G;None;None;None;None;None;None
2020:01:19 14:16:48;N20E7;MAIL;Experimental;4G;None;None;None;None;None;None
2020:01:19 14:17:19;N20S7;MAIL;Standard;4G;None;None;None;None;None;None
2020:01:19 14:54:43;N20E8;VREV;Experimental;4G;47.10425;6.803947222;47.161389;6.93;11480.792271675926;56.27773710020722
2020:01:19 14:55:18;N20S8;VREV;Standard;4G;47.10425;6.803947222;47.161389;6.93;11480.792271675926;56.27773710020722
2020:01:19 15:21:45;N20E9;CRET;Experimental;4G;47.10624444;6.812616667;47.105278;6.820278;591.3814187978778;100.4967579288454
2020:01:19 15:22:29;N20S9;CRET;Standard;4G;None;None;None;None;None;None
2020:01:19 16:00:32;N20E10;GACH;Experimental;4G;47.09890278;6.825008333;47.098889;6.824444;42.8690298759454;267.9458674171938
2020:01:19 16:01:37;N20S10;GACH;Standard;4G;47.09890278;6.825008333;47.099167;6.824444;51.94452097906253;304.5198537514026
